ID,Name,Maths,Science,English,Total
S8952,Ursula Cloud,13,46,16,75
S8953,Steven Dorich,3,15,63,81
S8954,Juan Sweigart,47,1,51,99
S8955,Chrystal Zecca,74,10,18,102
S8956,Nancy Stevenson,48,86,17,151
S8957,Pamela Hayslip,69,51,14,134
S8958,Johnnie Johnson,44,15,5,64
S8959,Jerry Sipes,70,27,71,168
S8960,Sonja Smith,64,72,56,192
S8961,Patricia Richards,64,52,94,210
S8962,Marjorie Jacquemin,53,27,88,168
S8963,Mark Young,73,12,68,153
S8964,Steven Latimer,43,67,86,196
S8965,Michael Alcala,77,71,31,179
S8966,Lillian Freyermuth,62,67,75,204
S8967,Lora Currie,92,8,63,163
S8968,Kelly Leppert,8,34,40,82
S8969,Charles Bobbitt,97,80,73,250
S8970,Calvin Byun,54,32,70,156
S8971,Jonathan Wilson,78,66,11,155
S8972,Irma Fulton,87,7,53,147
S8973,Latoya Plessinger,19,15,90,124
S8974,Nicole Hudson,67,44,43,154
S8975,Lottie Mckennon,74,89,87,250
S8976,Keith White,50,52,44,146
S8977,Maggie Odell,79,79,61,219
S8978,Justin Fernberg,59,82,28,169
S8979,Raymond Cole,73,74,84,231
S8980,Gerard Covert,32,65,60,157
S8981,Elizabeth Hess,1,68,61,130
S8982,Lucas Mcmanus,40,4,5,49
S8983,Emily Robbins,78,0,96,174
S8984,Aileen Gutkowski,11,42,70,123
S8985,Robert Robison,88,88,41,217
S8986,Ed Charles,38,38,83,159
S8987,Thomas Guastella,5,18,95,118
S8988,James Nuzback,88,48,49,185
S8989,Shirley Taegel,58,70,58,186
S8990,Cornelius Lerner,75,35,33,143
S8991,Alex Kleffman,23,85,13,121
S8992,Arlene Padilla,52,71,97,220
S8993,Colleen Latour,28,71,4,103
S8994,James Hill,53,2,63,118
S8995,Shawn Mcintosh,86,48,46,180
S8996,Jennifer Santiago,18,8,28,54
S8997,Barbara Parker,17,11,71,99
S8998,Twana Michael,30,26,27,83
S8999,Angie Macmillan,62,87,86,235
S9000,Hazel Hernandez,90,16,65,171
S9001,Debra Brenna,93,99,44,236
S9002,Laura Bouton,79,33,98,210
S9003,Yolanda Burke,22,51,8,81
S9004,James Crout,59,97,0,156
S9005,Robin Miner,94,5,28,127
S9006,Gary Dunham,7,8,70,85
S9007,Lauren Vick,38,92,55,185
S9008,Ruby Tyler,76,51,39,166
S9009,Bessie Randall,75,67,23,165
S9010,Albert Fabry,71,19,58,148
S9011,Anna Harris,74,44,40,158
S9012,Anna Bucher,30,84,53,167
S9013,Douglas Fields,78,100,50,228
S9014,Charles Davidson,40,62,8,110
S9015,Naomi Brummell,50,9,41,100
S9016,Jose Gonzales,16,16,37,69
S9017,Mary Grant,42,87,23,152
S9018,Roy Blake,69,64,66,199
S9019,Eunice Lenton,66,34,94,194
S9020,Carrie Richey,56,92,32,180
S9021,Elizabeth Cavazos,52,96,56,204
S9022,Kendra Sikorski,24,48,58,130
S9023,Daniel Morter,19,91,45,155
S9024,Shawn Johnson,34,13,47,94
S9025,David Samuels,76,95,5,176
S9026,Manuel Garza,27,96,95,218
S9027,Rebecca Miller,20,94,94,208
S9028,Melissa Grober,91,67,47,205
S9029,Anneliese Elliott,28,1,56,85
S9030,Reginald Weiss,49,21,25,95
S9031,Elizabeth Reed,56,77,98,231
S9032,Charles Evans,97,9,61,167
S9033,Miranda Woodring,36,8,72,116
S9034,Barbara Dickson,5,85,4,94
S9035,Rosie Bailey,49,59,98,206
S9036,Merrilee Cook,35,54,0,89
S9037,Cynthia Young,30,2,100,132
S9038,Evelyn Worthy,26,90,17,133
S9039,Jason Hopkins,60,42,88,190
S9040,David Mckeane,93,90,0,183
S9041,Amy Ward,34,92,70,196
S9042,Christopher Perry,29,40,21,90
S9043,Casandra Davis,79,48,90,217
S9044,Sandee Carter,32,45,11,88
S9045,Katie Sindorf,49,31,51,131
S9046,Amie Williams,30,60,84,174
S9047,George Moore,70,47,87,204
S9048,Lisa Hansen,34,88,10,132
S9049,Jason Koonce,87,18,43,148
S9050,Chris Mcguire,42,79,99,220
S9051,Samuel Moore,51,70,77,198
S9052,Mark Benson,90,47,4,141
S9053,Sarah Dodge,7,36,67,110
S9054,Tierra Carroll,19,39,59,117
S9055,Jennifer Stillson,62,95,82,239
S9056,Betty Hurst,87,59,12,158
S9057,George Opie,15,8,51,74
S9058,Ronald Ingram,27,40,61,128
S9059,Tom Kenny,97,7,64,168
S9060,Henry Foos,39,61,42,142
S9061,Tiana Hinton,14,59,78,151
S9062,Sara Wheeler,57,41,71,169
S9063,Mark Higgins,37,62,75,174
S9064,Brandon Inman,100,94,0,194
S9065,Leonard Brown,63,78,91,232
S9066,Alton Roos,1,25,28,54
S9067,Antionette Adams,26,40,1,67
S9068,Aliza Groce,78,55,98,231
S9069,Amy Reynolds,87,68,48,203
S9070,Charles Smith,13,34,21,68
S9071,Anna Ward,37,52,37,126
S9072,Christy Gebhard,27,78,50,155
S9073,Leo Fernandez,44,71,33,148
S9074,Alan Mcafee,88,33,4,125
S9075,Luis Zimmerman,74,57,79,210
S9076,Jaime Walker,46,79,0,125
S9077,Larry Allen,23,54,10,87
S9078,Jesse Bradshaw,50,54,54,158
S9079,Irene Sharrar,46,24,62,132
S9080,Emmy Ward,42,21,73,136
S9081,Kenneth Sammartino,90,84,55,229
S9082,Benjamin Evans,32,99,65,196
S9083,Betty Stewart,62,92,58,212
S9084,Lee Mcclelland,89,59,87,235
S9085,Robert Fasciano,12,64,38,114
S9086,Kendra Garcia,13,97,32,142
S9087,Michael Gifford,64,97,3,164
S9088,Debra Morrison,26,66,83,175
S9089,Shannon Moore,4,19,29,52
S9090,Guadalupe Maddox,47,47,97,191
S9091,Ronald Burney,58,26,36,120
S9092,Rebecca Stark,16,80,34,130
S9093,Rose Giordano,49,58,96,203
S9094,Kathryn Nein,89,21,21,131
S9095,Loretta Lafontaine,50,66,2,118
S9096,Lester Lopez,42,5,85,132
S9097,Jaquelyn Babonis,54,11,6,71
S9098,Charles Chouinard,28,88,18,134
S9099,Melvin Zurasky,14,56,51,121
S9100,Lonnie Schwartz,94,89,74,257
S9101,Steven Barnett,99,73,2,174
S9102,Raymond Valdez,71,71,91,233
S9103,Harrison Perkins,94,97,81,272
S9104,Samuel Roden,74,59,91,224
S9105,George Kecskes,13,72,61,146
S9106,Neil Orozco,70,26,90,186
S9107,Cheryl Johnson,15,77,90,182
S9108,Roland Pucci,23,22,19,64
S9109,Stephanie Badami,20,100,4,124
S9110,Henry Skinner,8,54,44,106
S9111,Francis Cruz,69,60,40,169
S9112,Daniel Jackson,87,46,6,139
S9113,William Morrow,5,32,16,53
S9114,Donna Battle,69,54,35,158
S9115,Rosalyn Heath,94,69,7,170
S9116,Carmela Johnson,7,29,76,112
S9117,Bobbie Foesch,89,88,95,272
S9118,Stanley Guidry,46,77,34,157
S9119,Sara Avina,73,23,27,123
S9120,Arvilla Komula,35,88,38,161
S9121,Agnes Lindeland,88,87,12,187
S9122,Elizabeth Ripka,82,85,90,257
S9123,Crystal Kelley,89,69,38,196
S9124,Kara Dias,56,95,6,157
S9125,Roscoe Smith,24,46,23,93
S9126,Kalyn Davis,73,10,90,173
S9127,Travis Branco,32,86,11,129
S9128,Peter Lisonbee,10,10,12,32
S9129,Patrick Painter,5,75,13,93
S9130,Calvin Roberts,16,43,93,152
S9131,Laura Chastain,53,61,37,151
S9132,Patricia Kissell,100,69,68,237
S9133,Riley Sullivan,25,76,0,101
S9134,Norman Castle,0,13,98,111
S9135,Alice Collins,62,23,53,138
S9136,Michelle Miller,34,59,46,139
S9137,Ivy Schwartz,20,43,88,151
S9138,George Vick,43,45,58,146
S9139,Patricia Grimaldo,99,37,83,219
S9140,Emilio Harris,5,61,48,114
S9141,Joseph Cullison,8,28,0,36
S9142,Paul Neely,36,57,13,106
S9143,Wendi Kubik,94,95,85,274
S9144,Sean Vera,5,56,23,84
S9145,Peggy Tramel,65,9,86,160
S9146,Amanda Gumina,13,93,82,188
S9147,Rose Clemente,12,67,97,176
S9148,Edna Greer,12,4,60,76
S9149,Eva Salomone,16,7,52,75
S9150,Patricia Ingram,4,87,38,129
S9151,Sally Kohn,63,56,75,194
S9152,Suzanne Sacchetti,99,18,4,121
S9153,Joshua Powers,1,98,82,181
S9154,Teresa Hamilton,97,76,12,185
S9155,Cynthia Boutwell,35,44,15,94
S9156,Lana Forbes,50,58,68,176
S9157,Leslie Holliday,38,48,57,143
S9158,Rex Kath,63,41,93,197
S9159,Jack Gregory,17,61,40,118
S9160,John Deschamps,34,69,4,107
S9161,Odell Butler,42,84,63,189
S9162,Luz Radloff,38,33,9,80
S9163,Charles Kong,84,99,0,183
S9164,Steve Gaunce,91,84,62,237
S9165,David Griffin,12,17,75,104
S9166,Susan Abreu,16,69,24,109
S9167,Sean Duponte,79,52,69,200
S9168,Dorothea Keil,19,58,8,85
S9169,Marty Grubbs,71,10,68,149
S9170,Carmen Mathison,96,10,50,156
S9171,Jeannette Jordan,6,90,69,165
S9172,Joseph Galloway,20,73,74,167
S9173,Henry Rath,0,12,54,66
S9174,Lorenzo Lamson,21,50,65,136
S9175,John Moreland,88,13,34,135
S9176,Donald Auger,19,56,88,163
S9177,Jessica Self,26,72,29,127
S9178,Marie Powers,16,20,22,58
S9179,Gerardo Richardson,23,0,39,62
S9180,Heather Hartigan,87,34,27,148
S9181,Laurie England,64,18,89,171
S9182,Martha Rodriguez,100,24,56,180
S9183,Linda Modrak,87,85,95,267
S9184,Kenneth Rojas,10,67,35,112
S9185,Cole Seawright,40,57,40,137
S9186,Sergio Hicks,45,48,17,110
S9187,Lydia Valladares,86,61,96,243
S9188,James Mcdowell,32,31,64,127
S9189,Brandon Bryant,77,64,79,220
S9190,Toni Adams,5,3,28,36
S9191,Keely Wass,96,65,40,201
S9192,Robert Bishop,39,53,72,164
S9193,Victor Selvidge,73,11,81,165
S9194,Tianna Lamey,37,51,59,147
S9195,Ricardo Cohen,44,7,8,59
S9196,Mark Pittman,70,23,96,189
S9197,Craig Lewis,94,5,97,196
S9198,Jessica Trinka,9,14,66,89
S9199,Alejandro Johns,16,82,15,113
S9200,Coleen Leray,64,0,28,92
S9201,Mary Bradly,92,27,37,156
S9202,Amber Tillman,49,54,42,145
S9203,Stephen George,81,85,40,206
S9204,Randy Shirley,63,46,3,112
S9205,Agnes Mccarrel,49,80,69,198
S9206,Jodie Toher,49,34,38,121
S9207,Nathan Staley,23,61,75,159
S9208,Wayne Bruns,25,50,25,100
S9209,Ann Dean,83,39,92,214
S9210,Robert Kirk,83,75,24,182
S9211,Nancy Morgan,83,46,31,160
S9212,Ronnie Hernandez,15,90,99,204
S9213,Jimmie Gassaway,7,42,18,67
S9214,Frances Richards,30,33,94,157
S9215,Garland Wolfertz,66,35,75,176
S9216,Hattie Hollingsworth,26,57,44,127
S9217,Jessie Tramble,40,69,90,199
S9218,Scott Mumford,42,85,50,177
S9219,Juanita Ramirez,71,10,12,93
S9220,Robin Garo,68,91,62,221
S9221,Thomas Wood,83,62,9,154
S9222,Kevin Womack,5,23,89,117
S9223,Enrique Mcarthur,4,24,58,86
S9224,Will Vandyke,72,90,67,229
S9225,Michael Reyes,5,24,7,36
S9226,George Ranck,45,33,26,104
S9227,Susan Mcglone,0,92,42,134
S9228,Doris Omura,76,65,75,216
S9229,Robert Reardon,37,98,64,199
S9230,Ricky Vasquez,36,47,76,159
S9231,Frank Hornung,98,19,5,122
S9232,Samantha Holder,1,13,37,51
S9233,Jody Douglas,62,67,87,216
S9234,Geraldine Mcintyre,30,35,71,136
S9235,Janelle Pittman,95,87,10,192
S9236,Emily Tant,35,39,23,97
S9237,Barry Stone,22,10,19,51
S9238,Alexis Webb,68,56,73,197
S9239,Mae Bucio,91,36,5,132
S9240,Roy Justice,36,30,27,93
S9241,Valerie Volkman,76,67,66,209
S9242,Richard Smith,12,2,58,72
S9243,Peggy Mott,92,42,11,145
S9244,Nancy Bryant,8,3,28,39
S9245,Cyrus Smith,12,79,54,145
S9246,Billy Jankowiak,6,26,100,132
S9247,Sarah Ayers,50,46,20,116
S9248,Christina Sanders,1,74,15,90
S9249,Lola Turner,50,26,15,91
S9250,Leo Brugman,0,6,100,106
S9251,Martha Mitchell,72,17,2,91
S9252,Concha Rhymes,94,14,39,147
S9253,Margaret Rodgers,13,83,36,132
S9254,Edward Graham,76,20,56,152
S9255,Kevin Bosch,41,70,68,179
S9256,Mattie Jeffery,51,7,43,101
S9257,Ray Diaz,83,21,38,142
S9258,Terry Howland,54,42,70,166
S9259,Kimberly Seymour,23,78,41,142
S9260,James Beck,65,96,85,246
S9261,Joseph Perretta,28,11,1,40
S9262,Chelsea Woodcock,37,95,86,218
S9263,Shannon Snyder,79,48,1,128
S9264,David Bryant,95,38,58,191
S9265,Benjamin Shieh,82,31,5,118
S9266,Donald Washburn,91,5,33,129
S9267,Christina Browning,87,34,89,210
S9268,Tamala Mcdonald,64,27,100,191
S9269,Paul Mcanally,88,98,65,251
S9270,Barbara Stovall,41,60,72,173
S9271,Darwin Bordelon,3,48,24,75
S9272,Martha Eugene,17,30,34,81
S9273,Kenneth Jones,61,98,41,200
S9274,Diana Rago,45,3,19,67
S9275,Alex Jones,79,88,12,179
S9276,Clyde Jarvis,73,64,95,232
S9277,Mohammad Allen,25,56,24,105
S9278,Eleanora King,41,92,13,146
S9279,Robert Sanchez,36,83,39,158
S9280,Jean Lay,60,47,48,155
S9281,Travis Groover,78,6,50,134
S9282,Lawrence Ferkovich,15,98,9,122
S9283,Jamie Howard,65,0,66,131
S9284,Brian Depuy,91,49,32,172
S9285,Wade Smith,43,75,41,159
S9286,Richard Weaver,22,54,95,171
S9287,Theodore Paige,48,12,36,96
S9288,Angela Ashmore,57,8,8,73
S9289,Ella Mullett,82,1,44,127
S9290,Jesus Mccreedy,77,70,99,246
S9291,Trisha Hudson,35,81,37,153
S9292,Micheal Williams,41,73,71,185
S9293,Eddie Dougherty,27,20,72,119
S9294,Kasey Christian,88,82,29,199
S9295,Ruth Chiquito,10,72,44,126
S9296,Harry Hobart,34,80,14,128
S9297,Edward Harrison,36,56,5,97
S9298,Richard Caldwell,88,83,14,185
S9299,Jean James,77,83,91,251
S9300,Michael Huff,43,10,63,116
S9301,Thomas Chapin,39,91,19,149
S9302,Michael Baxley,49,58,63,170
S9303,Claire Willingham,100,73,29,202
S9304,Ronald Perez,68,41,53,162
S9305,Justin Clark,91,66,72,229
S9306,Helen Rorick,4,34,34,72
S9307,Terrance Switzer,42,75,57,174
S9308,Brett Longoria,47,83,96,226
S9309,Laverne Long,36,91,86,213
S9310,Carol Yang,62,63,62,187
S9311,Delores Gutman,5,72,88,165
S9312,Agnes Tanner,62,22,21,105
S9313,Lisa Mcenaney,95,61,98,254
S9314,Mary Pyron,74,36,19,129
S9315,Christine Kemmerer,36,37,45,118
S9316,Evelyn Hart,14,32,4,50
S9317,Janet Pesqueira,18,97,63,178
S9318,Gladys Carson,86,35,66,187
S9319,Patrick Motley,45,82,51,178
S9320,Albert Harrison,48,45,82,175
S9321,Jeanne Brown,55,32,33,120
S9322,Darlene Douglas,60,86,82,228
S9323,William Harrison,76,93,20,189
S9324,Shirley Ulrich,60,39,54,153
S9325,Scott Mcculler,25,93,22,140
S9326,Katherine Alfred,14,40,97,151
S9327,Danielle Hebert,94,50,95,239
S9328,Mary Obrien,21,78,55,154
S9329,Billy Soriano,36,7,60,103
S9330,Peggy Emerson,47,67,23,137
S9331,Albert Fenstermacher,7,25,44,76
S9332,Lois Follmer,31,17,30,78
S9333,William Russell,76,26,11,113
S9334,Jennifer Whitlock,87,63,20,170
S9335,Joanne Willis,12,93,6,111
S9336,Cathleen Provencher,41,37,97,175
S9337,Tracy Duran,58,71,84,213
S9338,Justin Hardin,93,88,44,225
S9339,Gerald Mcgeeney,36,11,11,58
S9340,Esther Kibby,1,25,11,37
S9341,Jordan Canning,44,40,61,145
S9342,Pablo Malin,54,13,42,109
S9343,Vanesa Allen,46,13,48,107
S9344,Daniel Issac,5,87,24,116
S9345,William Glueck,0,48,91,139
S9346,Tyrone Lopez,44,100,33,177
S9347,Herbert Novak,46,26,24,96
S9348,Martin Brown,85,93,56,234
S9349,Joan Mackenzie,41,70,6,117
S9350,Joan Mccann,59,31,21,111
S9351,Paul Parker,81,13,2,96
S9352,Maria Huskey,8,17,41,66
S9353,Christina Doherty,11,87,13,111
S9354,Bryant Graven,28,60,9,97
S9355,Bradly Monroe,71,78,81,230
S9356,Curtis Keith,75,37,33,145
S9357,Dan Munoz,58,1,74,133
S9358,Dorothy Roldan,45,3,77,125
S9359,Richard Speight,51,18,28,97
S9360,Tracy Kreisher,39,61,72,172
S9361,Amy French,55,35,15,105
S9362,Stephen Nelson,67,65,99,231
S9363,Joseph Jacobs,65,48,54,167
S9364,Julie Howard,55,37,30,122
S9365,Duncan Williams,39,30,17,86
S9366,Merrill Werra,89,76,18,183
S9367,Mark Wagner,83,4,68,155
S9368,Erika Douglas,47,12,28,87
S9369,Richard Nkomo,39,8,9,56
S9370,Jeffrey Miller,80,72,86,238
S9371,Angela Bufkin,28,87,18,133
S9372,Ralph Kawai,34,73,85,192
S9373,Daniel Roberts,21,2,8,31
S9374,Aaron Odom,6,63,68,137
S9375,Mary Paz,64,45,55,164
S9376,Bruce James,98,100,59,257
S9377,Janet Welch,41,51,8,100
S9378,Jane Huitink,44,77,29,150
S9379,Betty Couch,83,9,97,189
S9380,Viola Tracy,86,76,28,190
S9381,Larry Eubanks,37,22,7,66
S9382,Annie Avila,34,42,37,113
S9383,Delmy Reynolds,20,84,91,195
S9384,Melissa Whitham,80,98,26,204
S9385,Brandon Ricks,39,36,52,127
S9386,Brooke Thomas,21,8,50,79
S9387,Perry Mcdonald,50,96,12,158
S9388,Michael Maestas,29,81,97,207
S9389,Jose Bingham,64,17,8,89
S9390,Lance Sanders,93,81,60,234
S9391,Theodore Cole,89,29,56,174
S9392,Virginia Garcia,56,93,57,206
S9393,Margaret Nottingham,23,78,19,120
S9394,James Gautam,80,0,45,125
S9395,Eva Kelly,28,43,22,93
S9396,James Faber,33,87,38,158
S9397,Marjorie Sleeper,0,11,84,95
S9398,Denise Johnson,21,52,61,134
S9399,Michelle Weller,83,12,34,129
S9400,Kenneth Morley,94,83,83,260
S9401,Blanche Reynolds,17,76,70,163
S9402,Deborah Emery,85,35,85,205
S9403,Marianne Thomas,95,49,30,174
S9404,Peter Sylvestre,82,55,0,137
S9405,David Paul,83,11,79,173
S9406,Eugenia Newman,95,43,43,181
S9407,Sarah Pace,74,13,43,130
S9408,Jessie Meade,67,21,9,97
S9409,Tricia Gilfillan,90,65,61,216
S9410,Erica Wilkes,85,9,19,113
S9411,George Darby,38,76,62,176
S9412,Gerald Clifford,38,71,86,195
S9413,Mark Tew,25,76,33,134
S9414,Johnnie Maley,93,53,44,190
S9415,Dennis Botta,4,23,26,53
S9416,Ida Kasprzak,6,77,18,101
S9417,Diane Wise,97,10,13,120
S9418,Darcy Kostura,63,74,17,154
S9419,Miguel Petersen,92,75,39,206
S9420,Richard Phelps,8,36,97,141
S9421,Mary Goodwin,1,3,60,64
S9422,Mary Chevere,42,92,38,172
S9423,Fredric Moran,24,43,70,137
S9424,Lori Herman,93,62,12,167
S9425,Christopher Allen,57,58,31,146
S9426,Alberta Spurgeon,78,55,27,160
S9427,Henry Cedillo,34,38,100,172
S9428,Jon Brown,59,59,24,142
S9429,Jill Kaufmann,65,30,74,169
S9430,Harry White,21,2,98,121
S9431,Kevin Hirkaler,29,19,28,76
S9432,Megan Sivels,34,22,10,66
S9433,April Daigle,79,41,55,175
S9434,Martha Leslie,6,34,85,125
S9435,Dusty Bryce,38,26,30,94
S9436,Josephine Keys,21,61,60,142
S9437,Christopher Kelcourse,77,48,91,216
S9438,Dan Cano,6,42,25,73
S9439,Barbara Baskin,33,12,29,74
S9440,Carl Keaney,43,63,50,156
S9441,Barbara Humphrey,91,61,71,223
S9442,David Kovach,47,93,86,226
S9443,Jason Blue,16,58,59,133
S9444,Ryan Garcia,10,67,0,77
S9445,Frances Gonzales,44,31,79,154
S9446,Kurtis Burritt,91,78,80,249
S9447,Ralph Rhudy,90,83,24,197
S9448,Sandra Espinal,67,25,37,129
S9449,Brigette Langdon,75,81,26,182
S9450,Michael Griffith,14,3,56,73
S9451,Evelyn Clark,54,12,7,73
S9452,Brandon Denson,69,16,29,114
S9453,William Byfield,72,0,68,140
S9454,Deborah Fendler,93,98,97,288
S9455,Nancy Gant,56,2,46,104
S9456,Ethel Yohe,89,97,36,222
S9457,John Fender,72,53,19,144
S9458,Faye Gentry,12,78,84,174
S9459,Steven Musselman,67,14,23,104
S9460,Eve Graham,74,28,42,144
S9461,Bryan Turner,90,7,34,131
S9462,Joseph Holston,48,79,83,210
S9463,Cheryl Lake,22,15,58,95
S9464,Devon Robertson,60,32,83,175
S9465,Marvin Fillare,51,90,73,214
S9466,Deandre Kleeb,78,35,28,141
S9467,Carrie Rego,3,48,41,92
S9468,Dorothy Kovach,84,30,20,134
S9469,Ernest Johnson,26,38,85,149
S9470,William Thomas,49,57,52,158
S9471,Mike Gross,56,33,52,141
S9472,Esther Hopper,100,55,82,237
S9473,Maria Carr,18,44,54,116
S9474,Freda Westphalen,27,33,79,139
S9475,Cristina Washington,46,26,2,74
S9476,Ruthann Stribling,64,87,54,205
S9477,Crystal Jackson,12,9,48,69
S9478,Ronald Fletcher,19,9,66,94
S9479,Robert Obrien,84,64,86,234
S9480,Steven Parker,15,25,50,90
S9481,Jessica Murphy,1,18,74,93
S9482,Violet Chaney,87,69,33,189
S9483,Amos Boeke,37,83,50,170
S9484,James Sanchez,51,52,100,203
S9485,Jean Johnson,50,36,92,178
S9486,Raymond Ballard,69,43,26,138
S9487,Rebecca Piatek,5,39,84,128
S9488,Joe Coger,94,95,85,274
S9489,Kathleen Brinkley,62,27,30,119
S9490,Dan Canales,91,41,86,218
S9491,Jane Coleman,85,96,77,258
S9492,Sarah Nielsen,63,20,68,151
S9493,Agnes Jackson,10,54,96,160
S9494,Tammy Talamo,27,79,16,122
S9495,Raymond Smith,52,50,18,120
S9496,Cecile Carlton,0,40,40,80
S9497,Anthony Niehaus,17,85,30,132
S9498,Brenda Duke,34,56,67,157
S9499,Kurt Hayman,31,55,39,125
S9500,Marlene Haag,88,65,43,196
S9501,George Henderson,96,66,34,196
S9502,Thomas Hopper,22,23,3,48
S9503,Catherine Walker,9,0,49,58
S9504,Jerry Carson,72,40,37,149
S9505,Nancy Hathaway,43,93,76,212
S9506,Danielle Castillo,50,46,31,127
S9507,Frank Ronning,36,38,45,119
S9508,Rhonda Neal,67,17,91,175
S9509,Rodney Adams,39,6,32,77
S9510,Jesse Williamson,77,51,62,190
S9511,Deborah Mann,42,48,96,186
S9512,Jan Phillips,4,92,32,128
S9513,Jeremy Wright,21,20,67,108
S9514,Beth Sluka,24,34,80,138
S9515,Shari Whitfield,62,53,86,201
S9516,Debra Torres,29,17,91,137
S9517,Melissa Mcghee,50,37,39,126
S9518,Mark Livingston,78,8,55,141
S9519,Jordan Conner,3,84,34,121
S9520,Janice Gary,38,23,17,78
S9521,Emily Breslin,58,23,53,134
S9522,Vanessa Hall,97,34,52,183
S9523,Tamara Nolette,42,32,41,115
S9524,Diego Campbell,83,80,9,172
S9525,Donald Bossey,60,26,18,104
S9526,Daniel Mccoy,66,91,78,235
S9527,Bobbie Johnson,63,39,95,197
S9528,Marilyn Best,98,0,5,103
S9529,Donald Newton,22,5,64,91
S9530,Gregory Harris,44,57,62,163
S9531,Dorothy Jones,23,75,23,121
S9532,Bobby Riddick,35,82,8,125
S9533,Aubrey Rios,67,33,45,145
S9534,Francesca Magnuson,51,28,9,88
S9535,Walter Garrido,63,88,22,173
S9536,Regina White,99,39,38,176
S9537,Mellisa Killay,81,20,2,103
S9538,Anthony Sturgeon,48,29,59,136
S9539,Robert Zeger,44,64,77,185
S9540,Robert Pacheco,23,75,19,117
S9541,Marvin Petersen,68,96,15,179
S9542,Jessica Mcadams,7,73,93,173
S9543,Clifton Bradford,36,84,62,182
S9544,Richard Butler,56,66,24,146
S9545,Jeanette Hill,98,63,36,197
S9546,Refugio Tith,37,74,95,206
S9547,Jennifer Wiggains,11,21,29,61
S9548,Joy Garvey,80,72,59,211
S9549,Charles Grant,56,57,23,136
S9550,Arthur Peters,62,34,15,111
S9551,Jerry Stermer,2,18,94,114
S9552,Bettie Patterson,90,79,98,267
S9553,Evette Rivard,76,54,53,183
S9554,Kevin Hinzman,41,94,71,206
S9555,Yolanda Morris,37,14,29,80
S9556,Tommy Duval,27,55,45,127
S9557,Alexis Jones,45,31,4,80
S9558,Margaret Phelps,31,70,57,158
S9559,Erica Walter,29,88,67,184
S9560,Patricia Takata,100,63,46,209
S9561,Jed Johnson,64,80,19,163
S9562,Hayden Frank,39,62,1,102
S9563,Elizabeth Edmondson,48,23,29,100
S9564,Renae Styles,79,5,38,122
S9565,Betty Bonifant,53,47,88,188
S9566,Patricia Holtz,95,37,92,224
S9567,Tom James,88,58,68,214
S9568,Kara Smith,94,93,77,264
S9569,Lorrie Adkins,85,71,16,172
S9570,Ronald Cabrera,40,34,78,152
S9571,Cathleen Spivey,74,60,65,199
S9572,Delbert Zeller,88,50,91,229
S9573,Stefani Fisher,84,33,28,145
S9574,Linda Riso,23,55,44,122
S9575,Dorothy Takata,42,95,0,137
S9576,Madeleine Sams,85,23,97,205
S9577,Hans Thomsen,60,79,9,148
S9578,Philip Ford,6,20,22,48
S9579,Shawnda Higgins,19,27,82,128
S9580,Gilbert Moore,82,61,36,179
S9581,Lesley Hudson,39,18,1,58
S9582,Joseph Martone,66,56,2,124
S9583,Stephen Tarango,60,2,79,141
S9584,Tammie Sharp,47,76,38,161
S9585,Robert Colon,12,63,71,146
S9586,Lou Mccartney,90,57,36,183
S9587,Joel Chesser,24,100,76,200
S9588,Charles Weiss,86,49,56,191
S9589,Hilda Gould,20,41,11,72
S9590,Charlotte Wilson,61,10,35,106
S9591,Kareem Turner,59,44,38,141
S9592,Betty Holbert,56,96,35,187
S9593,Lena Fields,23,36,82,141
S9594,Cathy Lutz,75,39,87,201
S9595,Melissa Galante,95,28,70,193
S9596,Lorraine Throgmorton,51,10,14,75
S9597,Michael Burt,66,88,2,156
S9598,Laurence Conn,59,96,72,227
S9599,Gloria Horton,36,100,8,144
S9600,Phyllis Gordon,19,52,73,144
S9601,Brian Dancy,95,67,77,239
S9602,Jane Mcconnell,34,62,61,157
S9603,Judith Wilson,45,98,85,228
S9604,Irene Sanchez,66,41,6,113
S9605,Kristina Adams,89,54,66,209
S9606,George Boyd,81,88,12,181
S9607,Ada Marx,4,5,57,66
S9608,James Quear,100,13,88,201
S9609,Ilda Wallace,7,67,35,109
S9610,Richard Tate,93,28,67,188
S9611,Christine Hurless,14,100,79,193
S9612,Frank Zubia,71,56,28,155
S9613,Joseph Jones,27,77,99,203
S9614,Matt Mckain,42,28,80,150
S9615,Jane Schmig,92,28,23,143
S9616,Tisha Hall,50,56,95,201
S9617,Rebecca Hatton,66,31,1,98
S9618,William Boldosser,14,41,51,106
S9619,Mary Watring,43,74,11,128
S9620,Fred Webster,16,44,30,90
S9621,Marc Banks,74,49,74,197
S9622,Kenneth Morgan,30,39,11,80
S9623,Mark Northern,80,60,91,231
S9624,Lorraine Bonner,6,22,45,73
S9625,Jason Vilain,91,23,5,119
S9626,Charles Apolo,75,73,35,183
S9627,Robert Vereen,25,35,83,143
S9628,Jada Malone,68,60,53,181
S9629,Brad Dooley,81,50,17,148
S9630,Charles Friend,54,16,50,120
S9631,Ruth Clowney,34,9,69,112
S9632,Steven Miner,67,78,53,198
S9633,Christina Herring,27,92,81,200
S9634,Juan Wishart,34,49,3,86
S9635,George Ewell,30,4,39,73
